loan_id,assessment_date,stage_2_probability,predicted_stage
LN-00075246,2021-Q1,0.8135099,1
LN-00075247,2023-Q4,0.13642557,0
LN-00075248,2022-Q1,0.41299844,0
LN-00075249,2021-Q1,0.15139799,0
LN-00075250,2021-Q2,0.12945807,0
LN-00075251,2022-Q3,0.14133851,0
LN-00075252,2022-Q3,0.9918081,1
LN-00075253,2024-Q4,0.07080977,0
LN-00075254,2022-Q3,0.077774875,0
LN-00075255,2024-Q3,0.07392612,0
LN-00075256,2024-Q4,0.99303174,1
LN-00075257,2023-Q1,0.11974185,0
LN-00075258,2022-Q2,0.36254162,0
LN-00075259,2024-Q3,0.30961657,0
LN-00075260,2023-Q3,0.94464827,1
LN-00075261,2021-Q4,0.7281336,1
LN-00075262,2023-Q2,0.67952114,1
LN-00075263,2021-Q3,0.56116515,1
LN-00075264,2022-Q4,0.062129267,0
LN-00075265,2023-Q1,0.07212419,0
LN-00075266,2021-Q1,0.6832052,1
LN-00075267,2023-Q1,0.014438241,0
LN-00075268,2024-Q3,0.059072495,0
LN-00075269,2024-Q4,0.02988856,0
LN-00075270,2024-Q2,0.04491491,0
LN-00075271,2022-Q4,0.0684699,0
LN-00075272,2021-Q3,0.19637798,0
LN-00075273,2021-Q4,0.005734948,0
LN-00075274,2023-Q3,0.15383741,0
LN-00075275,2022-Q4,0.045836944,0
LN-00075276,2022-Q2,0.28354856,0
LN-00075277,2023-Q2,0.0681811,0
LN-00075278,2023-Q3,0.19944371,0
LN-00075279,2022-Q4,0.90703905,1
LN-00075280,2022-Q1,0.078147545,0
LN-00075281,2022-Q4,0.08723607,0
LN-00075282,2021-Q3,0.9927442,1
LN-00075283,2021-Q2,0.47076094,0
LN-00075284,2023-Q4,0.1567266,0
LN-00075285,2024-Q3,0.063741416,0
LN-00075286,2024-Q3,0.11885753,0
LN-00075287,2021-Q1,0.16186877,0
LN-00075288,2024-Q2,0.10399301,0
LN-00075289,2024-Q1,0.2453311,0
LN-00075290,2022-Q3,0.1851907,0
LN-00075291,2024-Q1,0.21315727,0
LN-00075292,2021-Q3,0.5003061,1
LN-00075293,2021-Q1,0.92446965,1
LN-00075294,2022-Q3,0.9581014,1
LN-00075295,2024-Q4,0.3178507,0
LN-00075296,2023-Q4,0.1325366,0
LN-00075297,2023-Q3,0.06507183,0
LN-00075298,2021-Q2,0.090147205,0
LN-00075299,2022-Q1,0.3940841,0
LN-00075300,2022-Q3,0.1599782,0
LN-00075301,2022-Q4,0.4179248,0
LN-00075302,2023-Q4,0.11761177,0
LN-00075303,2023-Q4,0.28169876,0
LN-00075304,2021-Q4,0.3040677,0
LN-00075305,2022-Q3,0.561672,1
LN-00075306,2022-Q3,0.07363703,0
LN-00075307,2021-Q4,0.42825308,0
LN-00075308,2022-Q1,0.073652305,0
LN-00075309,2022-Q2,0.35169387,0
LN-00075310,2023-Q1,0.12101261,0
LN-00075311,2022-Q3,0.87600327,1
LN-00075312,2021-Q3,0.014688616,0
LN-00075313,2024-Q1,0.11443833,0
LN-00075314,2024-Q1,0.8831415,1
LN-00075315,2023-Q3,0.3456302,0
LN-00075316,2023-Q1,0.7694944,1
LN-00075317,2021-Q4,0.13988684,0
LN-00075318,2022-Q1,0.16182593,0
LN-00075319,2022-Q2,0.80788887,1
LN-00075320,2023-Q1,0.32310066,0
LN-00075321,2022-Q3,0.090198085,0
LN-00075322,2023-Q4,0.02090252,0
LN-00075323,2022-Q3,0.9268373,1
LN-00075324,2022-Q4,0.079352185,0
LN-00075325,2023-Q1,0.95913315,1
LN-00075326,2023-Q4,0.066315845,0
LN-00075327,2024-Q2,0.9750226,1
LN-00075328,2022-Q1,0.76184165,1
LN-00075329,2024-Q4,0.6637126,1
LN-00075330,2022-Q4,0.08091765,0
LN-00075331,2023-Q1,0.6282527,1
LN-00075332,2021-Q1,0.11976082,0
LN-00075333,2024-Q1,0.19397722,0
LN-00075334,2021-Q4,0.7640424,1
LN-00075335,2021-Q1,0.12016826,0
LN-00075336,2023-Q2,0.3022143,0
LN-00075337,2024-Q4,0.8611482,1
LN-00075338,2021-Q1,0.107213445,0
LN-00075339,2022-Q3,0.05011066,0
LN-00075340,2023-Q2,0.7295348,1
LN-00075341,2022-Q1,0.8360311,1
LN-00075342,2023-Q4,0.3793892,0
LN-00075343,2022-Q2,0.2908622,0
LN-00075344,2022-Q2,0.45123973,0
LN-00075345,2022-Q1,0.19966301,0
LN-00075346,2022-Q2,0.21112993,0
LN-00075347,2024-Q1,0.72099423,1
LN-00075348,2024-Q4,0.17305167,0
LN-00075349,2021-Q4,0.047001686,0
LN-00075350,2021-Q4,0.09733961,0
LN-00075351,2021-Q2,0.05989883,0
LN-00075352,2021-Q4,0.067352936,0
LN-00075353,2022-Q4,0.10051263,0
LN-00075354,2022-Q2,0.07038753,0
LN-00075355,2022-Q4,0.79085225,1
LN-00075356,2023-Q4,0.33593923,0
LN-00075357,2023-Q4,0.104422055,0
LN-00075358,2022-Q1,0.35094684,0
LN-00075359,2024-Q2,0.13687518,0
LN-00075360,2022-Q3,0.9856317,1
LN-00075361,2024-Q3,0.13474987,0
LN-00075362,2021-Q4,0.41801834,0
LN-00075363,2024-Q2,0.94813156,1
LN-00075364,2024-Q2,0.051924963,0
LN-00075365,2024-Q1,0.19573024,0
LN-00075366,2024-Q1,0.4473676,0
LN-00075367,2022-Q1,0.13803191,0
LN-00075368,2022-Q3,0.99467987,1
LN-00075369,2021-Q4,0.11645175,0
LN-00075370,2024-Q2,0.041132957,0
LN-00075371,2021-Q4,0.19578278,0
LN-00075372,2022-Q3,0.03287881,0
LN-00075373,2023-Q1,0.31256843,0
LN-00075374,2021-Q2,0.103199095,0
LN-00075375,2023-Q1,0.16607378,0
LN-00075376,2021-Q1,0.9955106,1
LN-00075377,2023-Q4,0.2990117,0
LN-00075378,2022-Q4,0.19415271,0
LN-00075379,2022-Q3,0.26324284,0
LN-00075380,2023-Q3,0.14845572,0
LN-00075381,2023-Q1,0.94715166,1
LN-00075382,2024-Q4,0.06368982,0
LN-00075383,2023-Q3,0.111048155,0
LN-00075384,2024-Q1,0.010623593,0
LN-00075385,2022-Q4,0.023987873,0
LN-00075386,2022-Q3,0.8749523,1
LN-00075387,2021-Q1,0.26177874,0
LN-00075388,2021-Q4,0.24032402,0
LN-00075389,2024-Q1,0.23877427,0
LN-00075390,2024-Q1,0.1276366,0
LN-00075391,2021-Q3,0.73958063,1
LN-00075392,2022-Q4,0.4248497,0
LN-00075393,2024-Q1,0.03481405,0
LN-00075394,2023-Q4,0.04987806,0
LN-00075395,2023-Q4,0.5486787,1
LN-00075396,2022-Q3,0.9853238,1
LN-00075397,2024-Q4,0.119676605,0
LN-00075398,2022-Q1,0.09211525,0
LN-00075399,2021-Q1,0.03266383,0
LN-00075400,2023-Q4,0.56100184,1
LN-00075401,2023-Q2,0.12651603,0
LN-00075402,2022-Q2,0.56754637,1
LN-00075403,2021-Q1,0.02990314,0
LN-00075404,2023-Q1,0.13265142,0
LN-00075405,2022-Q3,0.2046756,0
LN-00075406,2022-Q4,0.17479213,0
LN-00075407,2023-Q4,0.1579113,0
LN-00075408,2022-Q2,0.36219755,0
LN-00075409,2024-Q4,0.046002787,0
LN-00075410,2023-Q4,0.47594506,0
LN-00075411,2022-Q1,0.025466196,0
LN-00075412,2024-Q2,0.505607,1
LN-00075413,2023-Q1,0.09333498,0
LN-00075414,2021-Q4,0.7305735,1
LN-00075415,2023-Q3,0.6523682,1
LN-00075416,2021-Q3,0.23243132,0
LN-00075417,2022-Q3,0.22944468,0
LN-00075418,2021-Q3,0.5830245,1
LN-00075419,2022-Q4,0.3041713,0
LN-00075420,2023-Q2,0.15238748,0
LN-00075421,2022-Q1,0.4682602,0
LN-00075422,2022-Q2,0.34655127,0
LN-00075423,2023-Q3,0.77945393,1
LN-00075424,2024-Q2,0.3981116,0
LN-00075425,2023-Q1,0.118162125,0
LN-00075426,2023-Q3,0.9721767,1
LN-00075427,2023-Q2,0.16033703,0
LN-00075428,2022-Q1,0.3589288,0
LN-00075429,2024-Q1,0.39503455,0
LN-00075430,2022-Q2,0.08335976,0
LN-00075431,2022-Q1,0.02589677,0
LN-00075432,2024-Q3,0.12741837,0
LN-00075433,2024-Q1,0.13339566,0
LN-00075434,2021-Q1,0.88817203,1
LN-00075435,2024-Q4,0.911445,1
LN-00075436,2023-Q4,0.55840755,1
LN-00075437,2022-Q3,0.2007028,0
LN-00075438,2022-Q4,0.96358323,1
LN-00075439,2024-Q3,0.08309531,0
LN-00075440,2023-Q4,0.08880952,0
LN-00075441,2023-Q3,0.7430258,1
LN-00075442,2023-Q2,0.973893,1
LN-00075443,2024-Q1,0.027001182,0
LN-00075444,2022-Q1,0.94928527,1
LN-00075445,2022-Q1,0.8821428,1
LN-00075446,2021-Q1,0.1700629,0
LN-00075447,2023-Q2,0.7827129,1
LN-00075448,2021-Q2,0.46383345,0
LN-00075449,2023-Q4,0.6680084,1
LN-00075450,2022-Q4,0.5856734,1
LN-00075451,2024-Q1,0.03873441,0
LN-00075452,2021-Q1,0.5513241,1
LN-00075453,2021-Q1,0.18081138,0
LN-00075454,2021-Q2,0.10050704,0
LN-00075455,2022-Q1,0.23320185,0
LN-00075456,2023-Q2,0.28858444,0
LN-00075457,2022-Q2,0.5106473,1
LN-00075458,2023-Q1,0.9571581,1
LN-00075459,2023-Q4,0.108912624,0
LN-00075460,2021-Q3,0.049664613,0
LN-00075461,2023-Q1,0.19554046,0
LN-00075462,2022-Q4,0.94972163,1
LN-00075463,2024-Q2,0.37567973,0
LN-00075464,2021-Q1,0.72083336,1
LN-00075465,2023-Q1,0.6037194,1
LN-00075466,2023-Q2,0.75262403,1
LN-00075467,2024-Q4,0.44879246,0
LN-00075468,2021-Q3,0.073871054,0
LN-00075469,2024-Q2,0.64147675,1
LN-00075470,2023-Q4,0.08649835,0
LN-00075471,2022-Q2,0.885556,1
LN-00075472,2024-Q4,0.13651977,0
LN-00075473,2021-Q4,0.45841143,0
LN-00075474,2021-Q1,0.18410493,0
LN-00075475,2022-Q3,0.13067022,0
LN-00075476,2022-Q1,0.07774114,0
LN-00075477,2024-Q2,0.28080863,0
LN-00075478,2023-Q4,0.48367155,0
LN-00075479,2023-Q3,0.08686441,0
LN-00075480,2022-Q4,0.18765901,0
LN-00075481,2024-Q3,0.2723959,0
LN-00075482,2022-Q3,0.13096432,0
LN-00075483,2023-Q1,0.36816305,0
LN-00075484,2023-Q1,0.104737684,0
LN-00075485,2023-Q1,0.027619192,0
LN-00075486,2021-Q3,0.063052,0
LN-00075487,2022-Q2,0.0996536,0
LN-00075488,2023-Q1,0.07795738,0
LN-00075489,2022-Q1,0.56760716,1
LN-00075490,2022-Q2,0.95118123,1
LN-00075491,2022-Q4,0.9086095,1
LN-00075492,2023-Q2,0.88607633,1
LN-00075493,2023-Q3,0.38682637,0
LN-00075494,2024-Q3,0.1651252,0
LN-00075495,2022-Q1,0.102103986,0
LN-00075496,2023-Q3,0.85129654,1
LN-00075497,2021-Q2,0.49864483,0
LN-00075498,2024-Q4,0.09328172,0
LN-00075499,2022-Q3,0.055058353,0
LN-00075500,2021-Q4,0.07532539,0
LN-00075501,2022-Q4,0.061611153,0
LN-00075502,2024-Q4,0.5778029,1
LN-00075503,2022-Q2,0.26489878,0
LN-00075504,2023-Q2,0.818702,1
LN-00075505,2022-Q3,0.4900413,0
LN-00075506,2022-Q1,0.14329569,0
LN-00075507,2022-Q1,0.11583186,0
LN-00075508,2024-Q1,0.1794564,0
LN-00075509,2021-Q2,0.14532425,0
LN-00075510,2023-Q4,0.055368233,0
LN-00075511,2023-Q4,0.07273911,0
LN-00075512,2021-Q1,0.11295156,0
LN-00075513,2023-Q4,0.058849353,0
LN-00075514,2022-Q1,0.11741068,0
LN-00075515,2024-Q4,0.08429029,0
LN-00075516,2021-Q4,0.055024937,0
LN-00075517,2022-Q1,0.040974062,0
LN-00075518,2022-Q3,0.35126996,0
LN-00075519,2023-Q1,0.021400657,0
LN-00075520,2023-Q4,0.0752503,0
LN-00075521,2022-Q4,0.03861825,0
LN-00075522,2021-Q2,0.07101709,0
LN-00075523,2022-Q3,0.11252075,0
LN-00075524,2022-Q2,0.24631667,0
LN-00075525,2024-Q2,0.068954445,0
LN-00075526,2023-Q1,0.10921954,0
LN-00075527,2022-Q3,0.81335336,1
LN-00075528,2024-Q3,0.19100623,0
LN-00075529,2023-Q4,0.9366513,1
LN-00075530,2023-Q3,0.23124616,0
LN-00075531,2022-Q1,0.3688827,0
LN-00075532,2023-Q1,0.17239477,0
LN-00075533,2023-Q3,0.30717006,0
LN-00075534,2024-Q4,0.18790223,0
LN-00075535,2024-Q1,0.118248954,0
LN-00075536,2023-Q1,0.14095405,0
LN-00075537,2023-Q3,0.101282805,0
LN-00075538,2023-Q4,0.031473257,0
LN-00075539,2021-Q4,0.18791853,0
LN-00075540,2021-Q1,0.09472175,0
LN-00075541,2024-Q1,0.08013179,0
LN-00075542,2021-Q2,0.04021306,0
LN-00075543,2022-Q2,0.062446237,0
LN-00075544,2024-Q1,0.631361,1
LN-00075545,2021-Q4,0.7542134,1
LN-00075546,2024-Q4,0.120278835,0
LN-00075547,2024-Q2,0.8537389,1
LN-00075548,2023-Q1,0.7850747,1
LN-00075549,2022-Q2,0.14108412,0
LN-00075550,2022-Q2,0.14479782,0
LN-00075551,2023-Q4,0.3464026,0
LN-00075552,2024-Q2,0.18724108,0
LN-00075553,2021-Q2,0.1243362,0
LN-00075554,2023-Q4,0.0792222,0
LN-00075555,2021-Q1,0.1844045,0
LN-00075556,2023-Q2,0.9090385,1
LN-00075557,2022-Q4,0.21522403,0
LN-00075558,2022-Q4,0.076881066,0
LN-00075559,2021-Q4,0.21453182,0
LN-00075560,2021-Q2,0.9945545,1
LN-00075561,2023-Q2,0.087904796,0
LN-00075562,2024-Q2,0.3969925,0
LN-00075563,2021-Q2,0.020041361,0
LN-00075564,2024-Q2,0.09618907,0
LN-00075565,2022-Q3,0.06324058,0
LN-00075566,2021-Q3,0.16074574,0
LN-00075567,2024-Q2,0.044572927,0
LN-00075568,2024-Q4,0.9858175,1
LN-00075569,2023-Q1,0.056316677,0
LN-00075570,2021-Q2,0.04662495,0
LN-00075571,2022-Q1,0.21408682,0
LN-00075572,2022-Q3,0.9087461,1
LN-00075573,2023-Q2,0.6987728,1
LN-00075574,2022-Q4,0.1240721,0
LN-00075575,2022-Q1,0.3404127,0
LN-00075576,2022-Q1,0.054870907,0
LN-00075577,2022-Q2,0.48718452,0
LN-00075578,2022-Q4,0.69220394,1
LN-00075579,2022-Q1,0.66765577,1
LN-00075580,2021-Q2,0.893066,1
LN-00075581,2024-Q1,0.8796069,1
LN-00075582,2022-Q3,0.24792281,0
LN-00075583,2022-Q1,0.12796263,0
LN-00075584,2023-Q1,0.6786718,1
LN-00075585,2024-Q1,0.06999415,0
LN-00075586,2024-Q1,0.018832274,0
LN-00075587,2022-Q3,0.5601247,1
LN-00075588,2024-Q4,0.62885946,1
LN-00075589,2023-Q3,0.019007923,0
LN-00075590,2024-Q3,0.32767156,0
LN-00075591,2023-Q4,0.08855538,0
LN-00075592,2024-Q3,0.71044296,1
LN-00075593,2021-Q3,0.46061996,0
LN-00075594,2022-Q4,0.067150734,0
LN-00075595,2021-Q3,0.068061925,0
LN-00075596,2024-Q4,0.11103934,0
LN-00075597,2021-Q1,0.17059956,0
LN-00075598,2023-Q4,0.79027706,1
LN-00075599,2022-Q2,0.4431494,0
LN-00075600,2023-Q3,0.29389447,0
LN-00075601,2021-Q2,0.44774082,0
LN-00075602,2024-Q1,0.045341827,0
LN-00075603,2023-Q3,0.35323238,0
LN-00075604,2022-Q4,0.29465172,0
LN-00075605,2023-Q3,0.7663274,1
LN-00075606,2021-Q3,0.15557624,0
LN-00075607,2024-Q1,0.01547117,0
LN-00075608,2021-Q3,0.034687396,0
LN-00075609,2021-Q3,0.14148703,0
LN-00075610,2024-Q1,0.033332966,0
LN-00075611,2021-Q4,0.027606249,0
LN-00075612,2022-Q4,0.055522338,0
LN-00075613,2023-Q2,0.077021405,0
LN-00075614,2022-Q1,0.77743334,1
LN-00075615,2023-Q2,0.14569135,0
LN-00075616,2021-Q1,0.5125992,1
LN-00075617,2023-Q1,0.047537155,0
LN-00075618,2022-Q1,0.994548,1
LN-00075619,2022-Q3,0.63798517,1
LN-00075620,2023-Q2,0.9915475,1
LN-00075621,2023-Q1,0.12075633,0
LN-00075622,2022-Q4,0.33108327,0
LN-00075623,2022-Q4,0.48724,0
LN-00075624,2024-Q3,0.35247988,0
LN-00075625,2024-Q1,0.2444041,0
LN-00075626,2024-Q2,0.04525096,0
LN-00075627,2023-Q2,0.72410595,1
LN-00075628,2022-Q3,0.103562,0
LN-00075629,2024-Q4,0.7369783,1
LN-00075630,2024-Q3,0.7522658,1
LN-00075631,2021-Q2,0.14098905,0
LN-00075632,2022-Q4,0.26456445,0
LN-00075633,2023-Q4,0.07934714,0
LN-00075634,2022-Q3,0.8310183,1
LN-00075635,2021-Q1,0.021832313,0
LN-00075636,2024-Q3,0.59904253,1
LN-00075637,2024-Q2,0.08191038,0
LN-00075638,2021-Q3,0.3411629,0
LN-00075639,2022-Q3,0.050185196,0
LN-00075640,2022-Q1,0.18246974,0
LN-00075641,2022-Q3,0.8131714,1
LN-00075642,2021-Q4,0.9152711,1
LN-00075643,2024-Q3,0.069293,0
LN-00075644,2023-Q2,0.05142443,0
LN-00075645,2023-Q3,0.2882888,0
LN-00075646,2024-Q2,0.24269143,0
LN-00075647,2022-Q3,0.83431065,1
LN-00075648,2023-Q1,0.19280197,0
LN-00075649,2022-Q3,0.062339332,0
LN-00075650,2022-Q3,0.3103685,0
LN-00075651,2023-Q1,0.044721697,0
LN-00075652,2023-Q2,0.061060514,0
LN-00075653,2021-Q1,0.987033,1
LN-00075654,2022-Q3,0.23936194,0
LN-00075655,2023-Q4,0.29200935,0
LN-00075656,2024-Q3,0.23697425,0
LN-00075657,2022-Q4,0.14011088,0
LN-00075658,2021-Q3,0.073286735,0
LN-00075659,2022-Q1,0.675097,1
LN-00075660,2022-Q4,0.39633086,0
LN-00075661,2024-Q2,0.42089388,0
LN-00075662,2022-Q2,0.30647495,0
LN-00075663,2024-Q3,0.07772899,0
LN-00075664,2023-Q1,0.67866516,1
LN-00075665,2022-Q2,0.61007994,1
LN-00075666,2023-Q4,0.5443084,1
LN-00075667,2023-Q1,0.10682528,0
LN-00075668,2024-Q2,0.9193247,1
LN-00075669,2022-Q4,0.12003506,0
LN-00075670,2022-Q2,0.08668915,0
LN-00075671,2022-Q2,0.49570033,0
LN-00075672,2022-Q3,0.052870523,0
LN-00075673,2023-Q1,0.7630434,1
LN-00075674,2022-Q3,0.17778352,0
LN-00075675,2024-Q3,0.044632137,0
LN-00075676,2023-Q1,0.93769276,1
LN-00075677,2024-Q3,0.37188968,0
LN-00075678,2022-Q2,0.081384666,0
LN-00075679,2022-Q1,0.38269907,0
LN-00075680,2021-Q4,0.009437502,0
LN-00075681,2023-Q2,0.46123073,0
LN-00075682,2021-Q4,0.12367064,0
LN-00075683,2024-Q4,0.11235818,0
LN-00075684,2023-Q1,0.27221966,0
LN-00075685,2024-Q2,0.32420105,0
LN-00075686,2022-Q2,0.11096403,0
LN-00075687,2024-Q2,0.33579868,0
LN-00075688,2021-Q1,0.17102453,0
LN-00075689,2023-Q1,0.05866936,0
LN-00075690,2023-Q3,0.37858716,0
LN-00075691,2024-Q1,0.05946397,0
LN-00075692,2021-Q2,0.07882495,0
LN-00075693,2021-Q1,0.04369906,0
LN-00075694,2023-Q2,0.6287803,1
LN-00075695,2023-Q1,0.6103322,1
LN-00075696,2022-Q3,0.14932543,0
LN-00075697,2021-Q2,0.17345816,0
LN-00075698,2022-Q4,0.035558466,0
LN-00075699,2022-Q4,0.73726326,1
LN-00075700,2024-Q1,0.090005726,0
LN-00075701,2022-Q2,0.041817088,0
LN-00075702,2022-Q2,0.10158228,0
LN-00075703,2022-Q1,0.87571317,1
LN-00075704,2021-Q1,0.8224199,1
LN-00075705,2021-Q1,0.13537598,0
LN-00075706,2023-Q1,0.045133166,0
LN-00075707,2023-Q2,0.1042188,0
LN-00075708,2023-Q2,0.093892775,0
LN-00075709,2023-Q4,0.057687145,0
LN-00075710,2022-Q1,0.044178206,0
LN-00075711,2021-Q4,0.11348956,0
LN-00075712,2023-Q4,0.10166468,0
LN-00075713,2024-Q3,0.017831184,0
LN-00075714,2021-Q3,0.04870407,0
LN-00075715,2023-Q3,0.58791554,1
LN-00075716,2024-Q1,0.4563803,0
LN-00075717,2024-Q1,0.5855146,1
LN-00075718,2024-Q2,0.07450663,0
LN-00075719,2021-Q4,0.072362974,0
LN-00075720,2024-Q2,0.12864274,0
LN-00075721,2022-Q4,0.8659627,1
LN-00075722,2022-Q4,0.29024497,0
LN-00075723,2022-Q2,0.9137749,1
LN-00075724,2024-Q3,0.10571121,0
LN-00075725,2022-Q4,0.2621741,0
LN-00075726,2023-Q2,0.5432621,1
LN-00075727,2022-Q1,0.13627718,0
LN-00075728,2021-Q1,0.14274372,0
LN-00075729,2023-Q2,0.9724855,1
LN-00075730,2024-Q2,0.38556364,0
LN-00075731,2023-Q1,0.6622823,1
LN-00075732,2023-Q2,0.05258028,0
LN-00075733,2023-Q3,0.0688876,0
LN-00075734,2024-Q4,0.15281826,0
LN-00075735,2021-Q2,0.14850451,0
LN-00075736,2022-Q1,0.09987206,0
LN-00075737,2021-Q3,0.34793514,0
LN-00075738,2022-Q4,0.30546635,0
LN-00075739,2023-Q4,0.04148498,0
LN-00075740,2021-Q2,0.96356213,1
LN-00075741,2023-Q2,0.10346162,0
LN-00075742,2023-Q2,0.5749655,1
LN-00075743,2024-Q1,0.27908558,0
LN-00075744,2023-Q3,0.51148295,1
LN-00075745,2022-Q4,0.3114649,0
LN-00075746,2024-Q3,0.20505646,0
LN-00075747,2024-Q4,0.9203108,1
LN-00075748,2023-Q1,0.17084579,0
LN-00075749,2022-Q2,0.06624359,0
LN-00075750,2024-Q2,0.9932138,1
LN-00075751,2024-Q4,0.8575635,1
LN-00075752,2023-Q1,0.09656555,0
LN-00075753,2022-Q1,0.6142626,1
LN-00075754,2022-Q3,0.20513795,0
LN-00075755,2023-Q4,0.8407578,1
LN-00075756,2023-Q3,0.03437692,0
LN-00075757,2022-Q1,0.9356317,1
LN-00075758,2024-Q2,0.10978581,0
LN-00075759,2023-Q2,0.8816076,1
LN-00075760,2023-Q1,0.12372803,0
LN-00075761,2022-Q3,0.16015509,0
LN-00075762,2023-Q3,0.2796424,0
LN-00075763,2023-Q2,0.15621036,0
LN-00075764,2022-Q3,0.013193593,0
LN-00075765,2024-Q4,0.71665865,1
LN-00075766,2024-Q2,0.6853433,1
LN-00075767,2021-Q2,0.10698827,0
LN-00075768,2021-Q2,0.023981899,0
LN-00075769,2022-Q1,0.82779384,1
LN-00075770,2023-Q2,0.22852366,0
LN-00075771,2021-Q2,0.06474753,0
LN-00075772,2022-Q1,0.78792197,1
LN-00075773,2023-Q3,0.19593155,0
LN-00075774,2024-Q1,0.87114084,1
LN-00075775,2023-Q3,0.8784097,1
LN-00075776,2022-Q4,0.8450834,1
LN-00075777,2024-Q4,0.04873773,0
LN-00075778,2022-Q3,0.062367845,0
LN-00075779,2024-Q1,0.08065309,0
LN-00075780,2023-Q4,0.04626694,0
LN-00075781,2022-Q2,0.055052213,0
LN-00075782,2022-Q2,0.027233621,0
LN-00075783,2022-Q1,0.03837609,0
LN-00075784,2024-Q2,0.043191213,0
LN-00075785,2023-Q2,0.05904553,0
LN-00075786,2022-Q1,0.67260015,1
LN-00075787,2022-Q3,0.9929033,1
LN-00075788,2023-Q4,0.4942581,0
LN-00075789,2024-Q1,0.603485,1
LN-00075790,2023-Q3,0.28726313,0
LN-00075791,2024-Q2,0.15148374,0
LN-00075792,2023-Q3,0.64832604,1
LN-00075793,2022-Q4,0.7364778,1
LN-00075794,2023-Q4,0.85838145,1
LN-00075795,2024-Q1,0.08524737,0
LN-00075796,2021-Q2,0.019051608,0
LN-00075797,2024-Q1,0.39814946,0
LN-00075798,2022-Q1,0.055363037,0
LN-00075799,2022-Q1,0.118381955,0
LN-00075800,2024-Q2,0.035489097,0
LN-00075801,2022-Q1,0.100149326,0
LN-00075802,2021-Q3,0.4918028,0
LN-00075803,2024-Q3,0.49500534,0
LN-00075804,2024-Q4,0.9849379,1
LN-00075805,2023-Q2,0.94135815,1
LN-00075806,2023-Q4,0.4049372,0
LN-00075807,2023-Q3,0.044834208,0
LN-00075808,2022-Q4,0.5116487,1
LN-00075809,2021-Q4,0.020406839,0
LN-00075810,2021-Q3,0.73450375,1
LN-00075811,2022-Q4,0.04690647,0
LN-00075812,2023-Q4,0.99496573,1
LN-00075813,2021-Q4,0.8774461,1
LN-00075814,2023-Q4,0.2567677,0
LN-00075815,2023-Q4,0.42982423,0
LN-00075816,2022-Q1,0.460787,0
LN-00075817,2023-Q1,0.096943,0
LN-00075818,2022-Q2,0.77702886,1
LN-00075819,2022-Q3,0.06759285,0
LN-00075820,2022-Q2,0.43076584,0
LN-00075821,2021-Q1,0.057490177,0
LN-00075822,2022-Q1,0.25659114,0
LN-00075823,2023-Q4,0.08342858,0
LN-00075824,2024-Q4,0.7483079,1
LN-00075825,2021-Q1,0.6876481,1
LN-00075826,2022-Q2,0.8719649,1
LN-00075827,2024-Q3,0.59870535,1
LN-00075828,2022-Q1,0.24548234,0
LN-00075829,2021-Q1,0.055312507,0
LN-00075830,2022-Q3,0.47494265,0
LN-00075831,2021-Q2,0.1380929,0
LN-00075832,2023-Q1,0.09023587,0
LN-00075833,2023-Q3,0.19307543,0
LN-00075834,2024-Q2,0.081136435,0
LN-00075835,2023-Q1,0.332613,0
LN-00075836,2024-Q3,0.1505174,0
LN-00075837,2022-Q4,0.35134578,0
LN-00075838,2022-Q1,0.24120308,0
LN-00075839,2023-Q3,0.05331924,0
LN-00075840,2023-Q4,0.56734574,1
LN-00075841,2021-Q4,0.10106836,0
LN-00075842,2023-Q3,0.089903966,0
LN-00075843,2021-Q1,0.97699976,1
LN-00075844,2022-Q3,0.16087264,0
LN-00075845,2022-Q4,0.11451972,0
LN-00075846,2021-Q2,0.1688003,0
LN-00075847,2022-Q3,0.26616392,0
LN-00075848,2022-Q1,0.73256415,1
LN-00075849,2023-Q3,0.021543102,0
LN-00075850,2021-Q1,0.04363825,0
LN-00075851,2021-Q3,0.16852923,0
LN-00075852,2021-Q2,0.9472013,1
LN-00075853,2021-Q4,0.43711567,0
LN-00075854,2022-Q3,0.1355572,0
LN-00075855,2023-Q3,0.0918017,0
LN-00075856,2021-Q1,0.85149294,1
LN-00075857,2021-Q4,0.4279626,0
LN-00075858,2021-Q1,0.9562593,1
LN-00075859,2024-Q1,0.17683569,0
LN-00075860,2022-Q2,0.035646714,0
LN-00075861,2024-Q4,0.05823483,0
LN-00075862,2023-Q3,0.22572754,0
LN-00075863,2022-Q1,0.18236674,0
LN-00075864,2022-Q2,0.07068397,0
LN-00075865,2023-Q1,0.8658108,1
LN-00075866,2023-Q4,0.122926235,0
LN-00075867,2022-Q1,0.97723436,1
LN-00075868,2022-Q2,0.851555,1
LN-00075869,2023-Q4,0.28350082,0
LN-00075870,2022-Q1,0.10665086,0
LN-00075871,2022-Q4,0.27839884,0
LN-00075872,2022-Q1,0.025318922,0
LN-00075873,2024-Q4,0.8028653,1
LN-00075874,2024-Q4,0.50965446,1
LN-00075875,2023-Q2,0.28654018,0
LN-00075876,2024-Q3,0.07746124,0
LN-00075877,2021-Q1,0.90437526,1
LN-00075878,2024-Q1,0.36536914,0
LN-00075879,2024-Q3,0.38670218,0
LN-00075880,2021-Q1,0.659221,1
LN-00075881,2023-Q1,0.6483553,1
