loan_id,assessment_date,stage_2_probability,predicted_stage
LN-00080973,2024-Q3,0.6013147,1
LN-00080974,2023-Q2,0.9066145,1
LN-00080975,2022-Q3,0.6695058,1
LN-00080976,2024-Q3,0.83673584,1
LN-00080977,2022-Q1,0.3098755,0
LN-00080978,2021-Q1,0.12302816,0
LN-00080979,2024-Q1,0.73468524,1
LN-00080980,2022-Q1,0.496781,0
LN-00080981,2023-Q2,0.27373323,0
LN-00080982,2023-Q1,0.3112944,0
LN-00080983,2022-Q1,0.5403375,1
LN-00080984,2024-Q1,0.7061829,1
LN-00080985,2023-Q1,0.086970165,0
LN-00080986,2022-Q4,0.12585306,0
LN-00080987,2024-Q1,0.31003723,0
LN-00080988,2024-Q4,0.23125646,0
LN-00080989,2024-Q3,0.94898885,1
LN-00080990,2022-Q4,0.9501243,1
LN-00080991,2023-Q4,0.33445165,0
LN-00080992,2023-Q3,0.9798387,1
LN-00080993,2021-Q4,0.023935413,0
LN-00080994,2023-Q1,0.9250579,1
LN-00080995,2022-Q1,0.9546226,1
LN-00080996,2023-Q1,0.8075526,1
LN-00080997,2024-Q4,0.96601206,1
LN-00080998,2022-Q4,0.08020791,0
LN-00080999,2021-Q4,0.88180226,1
LN-00081000,2022-Q3,0.09054064,0
LN-00081001,2023-Q4,0.11263566,0
LN-00081002,2022-Q2,0.0905076,0
LN-00081003,2021-Q4,0.07542436,0
LN-00081004,2022-Q2,0.7553295,1
LN-00081005,2023-Q4,0.9717907,1
LN-00081006,2022-Q4,0.25662747,0
LN-00081007,2022-Q3,0.06172242,0
LN-00081008,2024-Q2,0.56174284,1
LN-00081009,2023-Q3,0.97903264,1
LN-00081010,2021-Q1,0.84009546,1
LN-00081011,2022-Q4,0.42031664,0
LN-00081012,2022-Q4,0.20127301,0
LN-00081013,2024-Q3,0.03849001,0
LN-00081014,2024-Q1,0.31366536,0
LN-00081015,2024-Q3,0.23856089,0
LN-00081016,2024-Q1,0.7468862,1
LN-00081017,2022-Q4,0.5781639,1
LN-00081018,2024-Q1,0.7062891,1
LN-00081019,2023-Q4,0.35546327,0
LN-00081020,2024-Q4,0.5976139,1
LN-00081021,2023-Q3,0.842086,1
LN-00081022,2021-Q4,0.19434021,0
LN-00081023,2021-Q4,0.06104136,0
LN-00081024,2021-Q3,0.062191587,0
LN-00081025,2022-Q4,0.30327123,0
LN-00081026,2024-Q2,0.46431118,0
LN-00081027,2021-Q4,0.78083456,1
LN-00081028,2022-Q4,0.33311242,0
LN-00081029,2022-Q4,0.13846256,0
LN-00081030,2024-Q3,0.38717178,0
LN-00081031,2024-Q2,0.34568077,0
LN-00081032,2024-Q2,0.75399923,1
LN-00081033,2024-Q1,0.5927849,1
LN-00081034,2022-Q3,0.1961012,0
LN-00081035,2022-Q1,0.9030915,1
LN-00081036,2021-Q4,0.29382765,0
LN-00081037,2024-Q1,0.03474386,0
LN-00081038,2024-Q2,0.1344962,0
LN-00081039,2021-Q2,0.45175105,0
LN-00081040,2022-Q4,0.55126166,1
LN-00081041,2022-Q1,0.057541475,0
LN-00081042,2024-Q1,0.12273021,0
LN-00081043,2023-Q3,0.084982194,0
LN-00081044,2023-Q3,0.4625421,0
LN-00081045,2024-Q3,0.95875293,1
LN-00081046,2021-Q3,0.31838742,0
LN-00081047,2021-Q2,0.8196512,1
LN-00081048,2024-Q3,0.18035449,0
LN-00081049,2024-Q2,0.8972639,1
LN-00081050,2024-Q2,0.24707688,0
LN-00081051,2023-Q1,0.19686888,0
LN-00081052,2024-Q4,0.61080384,1
LN-00081053,2022-Q1,0.9931352,1
LN-00081054,2021-Q4,0.4950764,0
LN-00081055,2023-Q1,0.74672174,1
LN-00081056,2024-Q2,0.07472366,0
LN-00081057,2023-Q4,0.93117785,1
LN-00081058,2023-Q4,0.27502218,0
LN-00081059,2021-Q2,0.6060741,1
LN-00081060,2022-Q2,0.1433915,0
LN-00081061,2022-Q3,0.9603495,1
LN-00081062,2023-Q1,0.8903772,1
LN-00081063,2023-Q1,0.24742775,0
LN-00081064,2021-Q2,0.8969792,1
LN-00081065,2021-Q2,0.113095745,0
LN-00081066,2022-Q4,0.22761849,0
LN-00081067,2023-Q3,0.0997798,0
LN-00081068,2024-Q2,0.25894523,0
LN-00081069,2022-Q3,0.20472106,0
LN-00081070,2024-Q1,0.69769883,1
LN-00081071,2024-Q3,0.018428626,0
LN-00081072,2023-Q4,0.34101933,0
LN-00081073,2023-Q1,0.3511068,0
LN-00081074,2022-Q1,0.34439772,0
LN-00081075,2021-Q4,0.5339625,1
LN-00081076,2024-Q4,0.27692536,0
LN-00081077,2021-Q2,0.21557775,0
LN-00081078,2023-Q2,0.3375493,0
LN-00081079,2021-Q3,0.03633279,0
LN-00081080,2024-Q3,0.17422278,0
LN-00081081,2022-Q3,0.56456774,1
LN-00081082,2023-Q2,0.12928651,0
LN-00081083,2024-Q1,0.11632359,0
LN-00081084,2024-Q2,0.3913606,0
LN-00081085,2022-Q4,0.73940974,1
LN-00081086,2022-Q3,0.52488893,1
LN-00081087,2022-Q3,0.19517627,0
LN-00081088,2024-Q3,0.14734237,0
LN-00081089,2021-Q2,0.20624413,0
LN-00081090,2021-Q1,0.73946744,1
LN-00081091,2021-Q2,0.12292527,0
LN-00081092,2021-Q1,0.8231922,1
LN-00081093,2024-Q2,0.96453756,1
LN-00081094,2021-Q3,0.25355422,0
LN-00081095,2023-Q3,0.32098618,0
LN-00081096,2024-Q4,0.7881128,1
LN-00081097,2023-Q2,0.8408242,1
LN-00081098,2021-Q3,0.15066123,0
LN-00081099,2022-Q2,0.33287326,0
LN-00081100,2022-Q3,0.28568736,0
LN-00081101,2024-Q2,0.073278755,0
LN-00081102,2023-Q1,0.13806239,0
LN-00081103,2024-Q2,0.9241745,1
LN-00081104,2023-Q2,0.12848406,0
LN-00081105,2023-Q4,0.38702247,0
LN-00081106,2024-Q4,0.06254406,0
LN-00081107,2024-Q1,0.11909483,0
LN-00081108,2023-Q4,0.04647263,0
LN-00081109,2023-Q2,0.392026,0
LN-00081110,2024-Q2,0.74956214,1
LN-00081111,2022-Q4,0.45203656,0
LN-00081112,2023-Q4,0.24859954,0
LN-00081113,2022-Q1,0.06872304,0
LN-00081114,2022-Q1,0.11013996,0
LN-00081115,2024-Q4,0.14019643,0
LN-00081116,2023-Q3,0.09745189,0
LN-00081117,2022-Q4,0.14648134,0
LN-00081118,2022-Q1,0.65219104,1
LN-00081119,2023-Q4,0.16978109,0
LN-00081120,2023-Q4,0.121854156,0
LN-00081121,2023-Q2,0.07037834,0
LN-00081122,2023-Q2,0.15643793,0
LN-00081123,2024-Q1,0.08459644,0
LN-00081124,2024-Q2,0.08815928,0
LN-00081125,2024-Q4,0.07557088,0
LN-00081126,2021-Q3,0.09469883,0
LN-00081127,2022-Q3,0.7625845,1
LN-00081128,2024-Q3,0.5488057,1
LN-00081129,2022-Q1,0.1743702,0
LN-00081130,2021-Q2,0.04485153,0
LN-00081131,2022-Q1,0.11416448,0
LN-00081132,2022-Q3,0.46353295,0
LN-00081133,2024-Q1,0.9353611,1
LN-00081134,2021-Q4,0.4907236,0
LN-00081135,2024-Q1,0.10006254,0
LN-00081136,2021-Q4,0.31570145,0
LN-00081137,2023-Q4,0.07833927,0
LN-00081138,2022-Q3,0.1435333,0
LN-00081139,2022-Q2,0.10030823,0
LN-00081140,2021-Q3,0.82516116,1
LN-00081141,2022-Q3,0.36307618,0
LN-00081142,2024-Q1,0.9562013,1
LN-00081143,2022-Q4,0.30529702,0
LN-00081144,2023-Q2,0.37517217,0
LN-00081145,2022-Q1,0.11078476,0
LN-00081146,2021-Q3,0.98605484,1
LN-00081147,2021-Q2,0.1820289,0
LN-00081148,2022-Q4,0.26453587,0
LN-00081149,2023-Q2,0.25622046,0
LN-00081150,2023-Q1,0.3976696,0
LN-00081151,2024-Q3,0.14639291,0
LN-00081152,2024-Q4,0.07411874,0
LN-00081153,2024-Q1,0.098655224,0
LN-00081154,2023-Q4,0.3897547,0
LN-00081155,2023-Q4,0.8219937,1
LN-00081156,2024-Q4,0.43604666,0
LN-00081157,2024-Q4,0.15824749,0
LN-00081158,2021-Q2,0.25954494,0
LN-00081159,2024-Q1,0.9138655,1
LN-00081160,2021-Q1,0.11208325,0
LN-00081161,2024-Q1,0.11926737,0
LN-00081162,2022-Q4,0.79475325,1
LN-00081163,2023-Q3,0.32176867,0
LN-00081164,2023-Q4,0.93854225,1
LN-00081165,2024-Q1,0.070375316,0
LN-00081166,2023-Q4,0.2732766,0
LN-00081167,2023-Q3,0.9681364,1
LN-00081168,2022-Q3,0.743715,1
LN-00081169,2023-Q4,0.16199553,0
LN-00081170,2023-Q2,0.037760887,0
LN-00081171,2022-Q4,0.083470516,0
LN-00081172,2022-Q4,0.07791639,0
LN-00081173,2022-Q1,0.13613494,0
LN-00081174,2024-Q1,0.33459762,0
LN-00081175,2023-Q2,0.043279674,0
LN-00081176,2022-Q2,0.15015703,0
LN-00081177,2022-Q1,0.063372724,0
LN-00081178,2022-Q1,0.19127627,0
LN-00081179,2021-Q2,0.07831041,0
LN-00081180,2022-Q3,0.16882172,0
LN-00081181,2023-Q3,0.053698126,0
LN-00081182,2023-Q3,0.07852197,0
LN-00081183,2023-Q4,0.49257225,0
LN-00081184,2021-Q4,0.09520312,0
LN-00081185,2021-Q1,0.23575066,0
LN-00081186,2024-Q2,0.9915159,1
LN-00081187,2021-Q2,0.028876035,0
LN-00081188,2024-Q1,0.40094757,0
LN-00081189,2022-Q1,0.23893513,0
LN-00081190,2021-Q1,0.09281269,0
LN-00081191,2023-Q2,0.29354054,0
LN-00081192,2021-Q2,0.12212611,0
LN-00081193,2022-Q4,0.04352697,0
LN-00081194,2024-Q1,0.5652246,1
LN-00081195,2024-Q2,0.14795424,0
LN-00081196,2023-Q1,0.8868382,1
LN-00081197,2023-Q2,0.63303244,1
LN-00081198,2023-Q1,0.1737256,0
LN-00081199,2023-Q2,0.16043524,0
LN-00081200,2023-Q3,0.6744032,1
LN-00081201,2022-Q3,0.10100877,0
LN-00081202,2023-Q4,0.9715432,1
LN-00081203,2024-Q3,0.94737726,1
LN-00081204,2023-Q4,0.11231204,0
LN-00081205,2024-Q2,0.17793375,0
LN-00081206,2023-Q2,0.06459149,0
LN-00081207,2023-Q1,0.0762549,0
LN-00081208,2021-Q4,0.48310176,0
LN-00081209,2022-Q4,0.10501446,0
LN-00081210,2022-Q2,0.4941788,0
LN-00081211,2022-Q3,0.9791589,1
LN-00081212,2023-Q1,0.9724869,1
LN-00081213,2023-Q2,0.7619503,1
LN-00081214,2021-Q4,0.10577393,0
LN-00081215,2021-Q3,0.327625,0
LN-00081216,2022-Q2,0.22423461,0
LN-00081217,2022-Q4,0.04831584,0
LN-00081218,2022-Q2,0.2726891,0
LN-00081219,2023-Q1,0.09080975,0
LN-00081220,2021-Q1,0.2782735,0
LN-00081221,2023-Q2,0.83535147,1
LN-00081222,2023-Q2,0.6819505,1
LN-00081223,2024-Q4,0.27082714,0
LN-00081224,2021-Q3,0.1269041,0
LN-00081225,2022-Q3,0.9832386,1
LN-00081226,2023-Q4,0.94238365,1
LN-00081227,2022-Q2,0.9159429,1
LN-00081228,2022-Q4,0.15353914,0
LN-00081229,2022-Q4,0.2523439,0
LN-00081230,2022-Q1,0.0334014,0
LN-00081231,2022-Q4,0.6684478,1
LN-00081232,2022-Q2,0.10036954,0
LN-00081233,2023-Q2,0.9972072,1
LN-00081234,2023-Q3,0.08736679,0
LN-00081235,2021-Q2,0.94513065,1
LN-00081236,2022-Q2,0.074891,0
LN-00081237,2024-Q3,0.2369372,0
LN-00081238,2021-Q1,0.076802425,0
LN-00081239,2023-Q4,0.8272086,1
LN-00081240,2024-Q4,0.41530675,0
LN-00081241,2022-Q4,0.33591163,0
LN-00081242,2021-Q1,0.21134926,0
LN-00081243,2021-Q3,0.9411301,1
LN-00081244,2024-Q2,0.17219535,0
LN-00081245,2024-Q1,0.3079019,0
LN-00081246,2023-Q1,0.21575128,0
LN-00081247,2024-Q4,0.9914692,1
LN-00081248,2021-Q2,0.052385435,0
LN-00081249,2024-Q4,0.977452,1
LN-00081250,2022-Q4,0.76865494,1
LN-00081251,2022-Q2,0.9389038,1
LN-00081252,2021-Q2,0.87069577,1
LN-00081253,2022-Q1,0.26999286,0
LN-00081254,2023-Q4,0.2247733,0
LN-00081255,2022-Q2,0.9502094,1
LN-00081256,2022-Q1,0.96259797,1
LN-00081257,2021-Q2,0.95399666,1
LN-00081258,2023-Q4,0.059812646,0
LN-00081259,2021-Q3,0.17585047,0
LN-00081260,2023-Q2,0.16642065,0
LN-00081261,2022-Q1,0.2068429,0
LN-00081262,2023-Q4,0.7482589,1
LN-00081263,2021-Q3,0.8078423,1
LN-00081264,2022-Q4,0.116856575,0
LN-00081265,2021-Q3,0.44862598,0
LN-00081266,2022-Q2,0.5091103,1
LN-00081267,2021-Q1,0.17061801,0
LN-00081268,2023-Q3,0.81408066,1
LN-00081269,2022-Q3,0.5045725,1
LN-00081270,2023-Q1,0.29499206,0
LN-00081271,2024-Q3,0.48250768,0
LN-00081272,2022-Q4,0.2827574,0
LN-00081273,2021-Q3,0.22465566,0
LN-00081274,2023-Q4,0.3125179,0
LN-00081275,2021-Q4,0.19386528,0
LN-00081276,2023-Q1,0.98701584,1
LN-00081277,2021-Q1,0.15593098,0
LN-00081278,2022-Q4,0.9771741,1
LN-00081279,2022-Q3,0.15010954,0
LN-00081280,2021-Q3,0.120843545,0
LN-00081281,2024-Q1,0.17586806,0
LN-00081282,2022-Q4,0.9966396,1
LN-00081283,2024-Q3,0.57538295,1
LN-00081284,2023-Q4,0.98306113,1
LN-00081285,2024-Q3,0.04935355,0
LN-00081286,2023-Q4,0.91701984,1
LN-00081287,2023-Q2,0.5301859,1
LN-00081288,2021-Q2,0.36926693,0
LN-00081289,2023-Q1,0.32801545,0
LN-00081290,2024-Q4,0.3171524,0
LN-00081291,2022-Q2,0.58152735,1
LN-00081292,2023-Q2,0.015945664,0
LN-00081293,2023-Q2,0.5177843,1
LN-00081294,2024-Q2,0.035323177,0
LN-00081295,2023-Q4,0.2926581,0
LN-00081296,2022-Q3,0.2267925,0
LN-00081297,2021-Q4,0.49049613,0
LN-00081298,2022-Q2,0.898559,1
LN-00081299,2022-Q1,0.807388,1
LN-00081300,2023-Q1,0.121866226,0
LN-00081301,2022-Q3,0.40713784,0
LN-00081302,2021-Q1,0.664578,1
LN-00081303,2023-Q4,0.95241106,1
LN-00081304,2022-Q4,0.9660541,1
LN-00081305,2022-Q3,0.7383375,1
LN-00081306,2024-Q4,0.96629167,1
LN-00081307,2024-Q1,0.5873468,1
LN-00081308,2023-Q3,0.20409541,0
LN-00081309,2023-Q3,0.6113957,1
LN-00081310,2024-Q3,0.9901084,1
LN-00081311,2022-Q3,0.0724423,0
LN-00081312,2022-Q2,0.94646764,1
LN-00081313,2023-Q4,0.9264699,1
LN-00081314,2022-Q2,0.02976761,0
LN-00081315,2024-Q3,0.019942991,0
LN-00081316,2024-Q4,0.7369604,1
LN-00081317,2021-Q3,0.25291035,0
LN-00081318,2021-Q1,0.91806984,1
LN-00081319,2022-Q1,0.07848118,0
LN-00081320,2023-Q2,0.27574304,0
LN-00081321,2024-Q2,0.2506925,0
LN-00081322,2021-Q2,0.9849203,1
LN-00081323,2021-Q2,0.07137296,0
LN-00081324,2022-Q2,0.20841424,0
LN-00081325,2022-Q4,0.20859534,0
LN-00081326,2022-Q2,0.10410657,0
LN-00081327,2022-Q1,0.033521704,0
LN-00081328,2024-Q1,0.98074454,1
LN-00081329,2024-Q1,0.50383025,1
LN-00081330,2023-Q3,0.6901508,1
LN-00081331,2022-Q3,0.22245577,0
LN-00081332,2023-Q4,0.28401664,0
LN-00081333,2023-Q3,0.6698486,1
LN-00081334,2023-Q3,0.1280934,0
LN-00081335,2022-Q2,0.6655083,1
LN-00081336,2022-Q4,0.83058274,1
LN-00081337,2024-Q3,0.21043117,0
LN-00081338,2023-Q3,0.491219,0
LN-00081339,2023-Q3,0.04925555,0
LN-00081340,2023-Q4,0.15816468,0
LN-00081341,2023-Q2,0.46885997,0
LN-00081342,2022-Q1,0.85748804,1
LN-00081343,2021-Q1,0.733937,1
LN-00081344,2024-Q3,0.061984688,0
LN-00081345,2021-Q4,0.024966108,0
LN-00081346,2023-Q4,0.3229779,0
LN-00081347,2023-Q2,0.70695406,1
LN-00081348,2022-Q3,0.15842123,0
LN-00081349,2021-Q4,0.7401428,1
LN-00081350,2024-Q2,0.29462078,0
LN-00081351,2023-Q1,0.4802641,0
LN-00081352,2023-Q2,0.94739014,1
LN-00081353,2024-Q2,0.16465832,0
LN-00081354,2024-Q2,0.13194855,0
LN-00081355,2024-Q1,0.021428255,0
LN-00081356,2024-Q2,0.4844313,0
LN-00081357,2023-Q1,0.3053368,0
LN-00081358,2021-Q4,0.72522116,1
LN-00081359,2021-Q3,0.039554626,0
LN-00081360,2023-Q1,0.77945656,1
LN-00081361,2024-Q2,0.9350359,1
LN-00081362,2022-Q3,0.9402789,1
LN-00081363,2024-Q4,0.9536717,1
LN-00081364,2023-Q4,0.7867617,1
LN-00081365,2021-Q4,0.47237286,0
LN-00081366,2022-Q3,0.091787785,0
LN-00081367,2022-Q1,0.48408633,0
LN-00081368,2022-Q3,0.81826675,1
LN-00081369,2023-Q4,0.13155769,0
LN-00081370,2021-Q3,0.022791615,0
LN-00081371,2022-Q4,0.41994518,0
LN-00081372,2021-Q1,0.2885058,0
LN-00081373,2024-Q4,0.18540424,0
LN-00081374,2021-Q4,0.032643344,0
LN-00081375,2021-Q3,0.7709904,1
LN-00081376,2024-Q3,0.92275816,1
LN-00081377,2021-Q2,0.8068709,1
LN-00081378,2021-Q1,0.12056112,0
LN-00081379,2023-Q3,0.039725896,0
LN-00081380,2024-Q1,0.19052558,0
LN-00081381,2023-Q1,0.21995573,0
LN-00081382,2023-Q4,0.16093574,0
LN-00081383,2023-Q1,0.081249714,0
LN-00081384,2021-Q1,0.53268534,1
LN-00081385,2021-Q4,0.9558319,1
LN-00081386,2024-Q3,0.27112183,0
LN-00081387,2023-Q4,0.6175304,1
LN-00081388,2024-Q1,0.92140776,1
LN-00081389,2024-Q4,0.9277771,1
LN-00081390,2022-Q1,0.10901276,0
LN-00081391,2023-Q2,0.24988186,0
LN-00081392,2021-Q2,0.6682809,1
LN-00081393,2024-Q3,0.7571388,1
LN-00081394,2024-Q2,0.99667823,1
LN-00081395,2023-Q2,0.21752542,0
LN-00081396,2023-Q4,0.4495226,0
LN-00081397,2024-Q2,0.6570274,1
LN-00081398,2024-Q3,0.03767383,0
LN-00081399,2024-Q4,0.043737035,0
LN-00081400,2023-Q1,0.03205868,0
LN-00081401,2024-Q2,0.270707,0
LN-00081402,2022-Q3,0.5158515,1
LN-00081403,2022-Q3,0.9204273,1
LN-00081404,2023-Q3,0.27629596,0
LN-00081405,2024-Q3,0.08508323,0
LN-00081406,2022-Q2,0.44453347,0
LN-00081407,2021-Q1,0.37425455,0
LN-00081408,2022-Q4,0.16363369,0
LN-00081409,2024-Q3,0.05179465,0
LN-00081410,2023-Q1,0.1014178,0
LN-00081411,2021-Q1,0.88178617,1
LN-00081412,2024-Q1,0.8554815,1
LN-00081413,2023-Q4,0.9950948,1
LN-00081414,2023-Q2,0.06117538,0
LN-00081415,2022-Q3,0.11459316,0
LN-00081416,2022-Q2,0.7148312,1
LN-00081417,2021-Q1,0.9428608,1
LN-00081418,2024-Q3,0.9764429,1
LN-00081419,2023-Q1,0.03426936,0
LN-00081420,2023-Q4,0.1974222,0
LN-00081421,2021-Q3,0.08841154,0
LN-00081422,2022-Q2,0.017154457,0
LN-00081423,2022-Q4,0.49679312,0
LN-00081424,2023-Q4,0.2635945,0
LN-00081425,2021-Q4,0.06498327,0
LN-00081426,2023-Q1,0.17591634,0
LN-00081427,2022-Q1,0.32803234,0
LN-00081428,2023-Q1,0.9552456,1
LN-00081429,2022-Q4,0.104994096,0
LN-00081430,2023-Q3,0.09351987,0
LN-00081431,2022-Q1,0.09417477,0
LN-00081432,2022-Q3,0.5268862,1
LN-00081433,2021-Q2,0.14544667,0
LN-00081434,2022-Q4,0.5127422,1
LN-00081435,2022-Q3,0.08934083,0
LN-00081436,2022-Q3,0.23249356,0
LN-00081437,2022-Q3,0.45227146,0
LN-00081438,2024-Q1,0.07654713,0
LN-00081439,2021-Q3,0.14770585,0
LN-00081440,2022-Q4,0.23077317,0
LN-00081441,2024-Q4,0.08175116,0
LN-00081442,2022-Q3,0.33276236,0
LN-00081443,2024-Q2,0.16649552,0
LN-00081444,2024-Q4,0.63235354,1
LN-00081445,2021-Q2,0.6869551,1
LN-00081446,2022-Q4,0.06406186,0
LN-00081447,2023-Q1,0.15617125,0
LN-00081448,2023-Q4,0.31759015,0
LN-00081449,2021-Q3,0.019818839,0
LN-00081450,2023-Q1,0.6988704,1
LN-00081451,2022-Q1,0.2564677,0
LN-00081452,2021-Q3,0.24364993,0
LN-00081453,2022-Q1,0.7315631,1
LN-00081454,2023-Q1,0.06312931,0
LN-00081455,2021-Q4,0.008297329,0
LN-00081456,2024-Q1,0.12988798,0
LN-00081457,2023-Q1,0.8680484,1
LN-00081458,2022-Q4,0.8747599,1
LN-00081459,2024-Q4,0.027445326,0
LN-00081460,2022-Q1,0.071076885,0
LN-00081461,2022-Q4,0.68691176,1
LN-00081462,2022-Q2,0.12802221,0
LN-00081463,2023-Q4,0.1849538,0
LN-00081464,2024-Q1,0.13704312,0
LN-00081465,2023-Q2,0.28611788,0
LN-00081466,2024-Q2,0.019950267,0
LN-00081467,2021-Q4,0.0567637,0
LN-00081468,2022-Q4,0.56177133,1
LN-00081469,2024-Q4,0.5132157,1
LN-00081470,2023-Q1,0.22406442,0
LN-00081471,2023-Q2,0.20591462,0
LN-00081472,2022-Q2,0.7254062,1
LN-00081473,2024-Q1,0.32106772,0
LN-00081474,2021-Q4,0.3081551,0
LN-00081475,2024-Q4,0.42515433,0
LN-00081476,2023-Q3,0.063922934,0
LN-00081477,2022-Q3,0.26004583,0
LN-00081478,2022-Q4,0.93978435,1
LN-00081479,2022-Q3,0.084221676,0
LN-00081480,2021-Q2,0.10017082,0
LN-00081481,2023-Q1,0.81717694,1
LN-00081482,2023-Q3,0.99154246,1
LN-00081483,2022-Q1,0.96262676,1
LN-00081484,2023-Q4,0.45594296,0
LN-00081485,2023-Q2,0.16621208,0
LN-00081486,2021-Q2,0.8963074,1
LN-00081487,2023-Q2,0.04187762,0
LN-00081488,2023-Q4,0.059855025,0
LN-00081489,2023-Q2,0.35830384,0
LN-00081490,2023-Q4,0.928424,1
LN-00081491,2024-Q3,0.07252345,0
LN-00081492,2024-Q1,0.15050834,0
LN-00081493,2023-Q2,0.93313694,1
LN-00081494,2023-Q2,0.41008264,0
LN-00081495,2023-Q1,0.21752296,0
LN-00081496,2022-Q1,0.45734447,0
LN-00081497,2021-Q3,0.32718486,0
LN-00081498,2024-Q4,0.1666951,0
LN-00081499,2021-Q3,0.97303784,1
LN-00081500,2022-Q4,0.80378217,1
LN-00081501,2021-Q1,0.890365,1
LN-00081502,2023-Q2,0.2001498,0
LN-00081503,2022-Q3,0.67693645,1
LN-00081504,2021-Q3,0.54254156,1
LN-00081505,2021-Q1,0.035420097,0
LN-00081506,2024-Q4,0.07491368,0
LN-00081507,2021-Q3,0.7853436,1
LN-00081508,2023-Q3,0.4798241,0
LN-00081509,2021-Q3,0.03342225,0
LN-00081510,2022-Q3,0.8467046,1
LN-00081511,2023-Q3,0.04117731,0
LN-00081512,2023-Q3,0.17887501,0
LN-00081513,2024-Q1,0.8418567,1
LN-00081514,2021-Q2,0.17503448,0
LN-00081515,2022-Q3,0.14826867,0
LN-00081516,2022-Q2,0.11108147,0
LN-00081517,2024-Q3,0.07988295,0
LN-00081518,2021-Q2,0.989305,1
LN-00081519,2022-Q1,0.092580624,0
LN-00081520,2022-Q2,0.23424894,0
LN-00081521,2022-Q1,0.87563986,1
LN-00081522,2022-Q4,0.48376372,0
LN-00081523,2023-Q2,0.49147987,0
LN-00081524,2024-Q1,0.059486672,0
LN-00081525,2023-Q4,0.64429545,1
LN-00081526,2022-Q4,0.5193983,1
LN-00081527,2021-Q4,0.399774,0
LN-00081528,2021-Q4,0.914282,1
LN-00081529,2021-Q4,0.2288961,0
LN-00081530,2024-Q4,0.039797254,0
LN-00081531,2024-Q3,0.9832871,1
LN-00081532,2023-Q3,0.31996524,0
LN-00081533,2022-Q3,0.18756488,0
LN-00081534,2021-Q2,0.5207976,1
LN-00081535,2023-Q4,0.41972613,0
LN-00081536,2023-Q1,0.15762076,0
LN-00081537,2024-Q4,0.99921155,1
LN-00081538,2021-Q1,0.78973824,1
LN-00081539,2024-Q1,0.20658873,0
LN-00081540,2021-Q1,0.8765144,1
LN-00081541,2024-Q2,0.043754112,0
LN-00081542,2023-Q1,0.07571123,0
LN-00081543,2022-Q4,0.21589518,0
LN-00081544,2021-Q4,0.18948087,0
LN-00081545,2022-Q2,0.09925687,0
LN-00081546,2023-Q2,0.20131184,0
LN-00081547,2021-Q4,0.13369565,0
LN-00081548,2021-Q4,0.2986334,0
LN-00081549,2024-Q4,0.07261532,0
LN-00081550,2023-Q4,0.13968757,0
LN-00081551,2022-Q1,0.81306374,1
LN-00081552,2022-Q4,0.35657996,0
LN-00081553,2023-Q1,0.819408,1
LN-00081554,2022-Q3,0.6957521,1
LN-00081555,2021-Q4,0.99142176,1
LN-00081556,2022-Q2,0.42187008,0
LN-00081557,2022-Q2,0.13540606,0
LN-00081558,2024-Q2,0.07396765,0
LN-00081559,2023-Q3,0.3165929,0
LN-00081560,2022-Q2,0.59038556,1
LN-00081561,2024-Q3,0.9779986,1
LN-00081562,2023-Q3,0.05301724,0
LN-00081563,2022-Q3,0.23873602,0
LN-00081564,2021-Q2,0.92111146,1
LN-00081565,2022-Q3,0.33637577,0
LN-00081566,2022-Q4,0.88575536,1
LN-00081567,2023-Q2,0.51269704,1
LN-00081568,2024-Q1,0.05636317,0
LN-00081569,2022-Q2,0.9699286,1
LN-00081570,2023-Q2,0.83232933,1
LN-00081571,2022-Q1,0.1027167,0
LN-00081572,2021-Q4,0.1441995,0
LN-00081573,2024-Q4,0.7950872,1
LN-00081574,2023-Q1,0.14331795,0
LN-00081575,2021-Q2,0.84590966,1
LN-00081576,2023-Q4,0.16844964,0
LN-00081577,2023-Q4,0.54454404,1
LN-00081578,2022-Q2,0.3312684,0
LN-00081579,2024-Q4,0.054592617,0
LN-00081580,2023-Q4,0.96688855,1
LN-00081581,2022-Q4,0.11181083,0
LN-00081582,2024-Q1,0.22872594,0
LN-00081583,2024-Q1,0.82845336,1
LN-00081584,2024-Q1,0.12873648,0
LN-00081585,2021-Q3,0.31974238,0
LN-00081586,2024-Q1,0.054770187,0
LN-00081587,2023-Q1,0.16947782,0
LN-00081588,2021-Q3,0.36239257,0
LN-00081589,2023-Q1,0.20271377,0
LN-00081590,2022-Q4,0.9280633,1
LN-00081591,2022-Q1,0.94013846,1
LN-00081592,2024-Q3,0.9599582,1
LN-00081593,2024-Q1,0.48507783,0
LN-00081594,2022-Q1,0.8376304,1
LN-00081595,2022-Q2,0.092687815,0
LN-00081596,2024-Q2,0.37332234,0
LN-00081597,2021-Q2,0.18857086,0
LN-00081598,2022-Q2,0.3886473,0
LN-00081599,2022-Q2,0.978444,1
LN-00081600,2022-Q4,0.052689493,0
LN-00081601,2023-Q3,0.8878787,1
LN-00081602,2023-Q1,0.6773952,1
LN-00081603,2022-Q3,0.065588154,0
LN-00081604,2021-Q2,0.9906041,1
LN-00081605,2021-Q4,0.094517834,0
LN-00081606,2023-Q2,0.07276285,0
LN-00081607,2022-Q1,0.076667614,0
LN-00081608,2024-Q1,0.41705254,0
